
39.7343833,-75.31910239999999
39.835339,-75.15485749999999
39.7911701,-75.15134669999999
39.7236803,-75.17264159999999
39.8705558,-75.12670299999999
39.7302589,-75.12903899999999
39.8146456,-75.2250251
39.6633471,-75.092893
39.7282385,-75.30812329999999
39.73189199999999,-75.1305649
39.8398932,-75.15218949999999
39.7156819,-75.2119476
39.7397179,-75.1454048
39.730451,-75.1292033
39.6968022,-75.00872439999999
39.71288699999999,-75.1354747
39.6560633,-75.0931646
39.7267647,-75.35246459999999
39.806433,-75.2387906
39.8474975,-75.2397249
39.706299,-75.1179143
39.7473118,-75.3104585
39.7938048,-75.24569559999999
39.6832338,-74.99181
39.8085931,-75.2908884
39.777187,-75.0942043
39.6416405,-74.9786483
39.8494971,-75.14245269999999
39.7757261,-75.1883647
39.7083665,-75.1331486
39.818252,-75.317307
39.7998284,-75.1240492
39.7236803,-75.17264159999999
39.8315168,-75.0965818
39.6910629,-75.2854107
39.8345895,-75.0989847
39.6954816,-74.99952470000001
39.716063,-75.0285313
39.7324122,-75.1303436
39.7410725,-75.1533085
39.8179174,-75.0589244
39.779781,-75.1388769
39.7752387,-75.1877339
39.6823346,-74.9906688
39.8349463,-75.1006256
39.8564121,-75.207338
39.70655,-75.0325932
39.6562563,-75.09219
39.74986579999999,-75.307121
40.352291,-74.661188
40.21991939999999,-74.7687031
40.3202179,-74.6814962
40.2686403,-74.777411
40.3502494,-74.6588981
40.342524,-74.66003289999999
40.3441874,-74.660628
40.3506657,-74.65756329999999
40.350031,-74.659581
40.3317762,-74.7263684
40.3123507,-74.6249003
40.3885362,-74.7617415
40.2546343,-74.6517922
40.2992791,-74.797065
40.3086505,-74.7250881
39.9636203,-74.9457654
40.07927290000001,-74.8591083
39.9911189,-74.7929972
39.1016634,-94.66406529999999
39.9158862,-74.9512906
40.0619,-74.6829
39.8922892,-74.9216536
40.07790960000001,-74.8586894
39.8991924,-74.82374659999999
40.14834099999999,-74.713917
39.9637536,-74.94795719999999
39.9151461,-74.9477746
39.9331173,-74.9624087
39.7419758,-74.7285729
40.0864586,-74.7638711
39.9654035,-74.89740119999999
39.9911498,-74.8011648
39.9941316,-74.7881295
40.1460771,-74.7052337
39.9682422,-74.8919365
39.7187475,-74.67720179999999
39.7776928,-74.7385472
39.8410654,-74.7118505
40.107269,-74.67457060000001
39.9200783,-74.85087299999999
39.9849193,-74.89463370000001
39.8623103,-74.80577339999999
39.8114735,-74.7286088
40.0312849,-74.9763902
39.8809481,-74.88680389999999
39.9863252,-74.7497772
39.9818916,-74.8354064
40.0010529,-74.9865374
39.8958321,-74.82356279999999
39.967918,-74.9344754
39.9813327,-74.7978735
39.9461119,-74.9611075
39.9831524,-74.86206659999999
39.8788271,-74.919718
39.9931438,-74.78793929999999
39.9849193,-74.89463370000001
40.0539885,-74.72648269999999
40.0209157,-74.9600573
39.9027556,-74.8232515
40.1441436,-74.71025449999999
40.0708881,-74.85508039999999
39.8659197,-74.9212239
40.0374473,-74.82156069999999
